Tweet permalink,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,total,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media clicks,media engagement
https://twitter.com/SydScienceFest/status/721109641078403075,In space  no-one can hear you ask for seconds | a black nebula cake by @sprinklebakes https://t.co/dgXO3iGHfj https://t.co/BB3uaoDTqu,2016-04-15 22:55 +0000,189,6,0.031746032,0,0,1,1,1,2,0,1,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/634967434231836672,.@josiendebie arguing in that previous round! #sydsciencefest http://t.co/zRt25OcyF3,2015-08-22 05:56 +0000,354,11,0.031073446,2,0,4,,0,0,0,0,0,0,0,0,0,5,0,0
https://twitter.com/SydScienceFest/status/633942307444690944,SB: They say red wine is good.  Well  to get the right amount of the compound you need to drink like 30 L #sydsciencefest #kindathinky,2015-08-19 10:03 +0000,161,5,0.031055901,0,0,3,,1,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/634180693438951424,Drop into the @GarvanInstitute to hear a talk on DNA  genes and what it can tell you about yourself today as well! http://t.co/stW4kwi83z,2015-08-20 01:50 +0000,131,4,0.030534351,1,0,1,,0,1,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/685960331718451201,Live in Sydney? Why not contribute to this bird-related science survey for @Sydney_Uni? https://t.co/zZXJCtsV6D https://t.co/oJDa7HZvoJ,2016-01-09 23:04 +0000,166,5,0.030120482,0,0,1,1,0,1,0,1,0,0,0,0,0,0,2,2
https://twitter.com/SydScienceFest/status/631761604749582336,There's a taste of science speed meet tonight  but there's a geeky speed date coming up #ssf15 http://t.co/BkcT8mLm7d http://t.co/sfx2a3UYID,2015-08-13 09:37 +0000,133,4,0.030075188,0,0,2,,1,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632002555267055616,Reminder this is on tomorrow!! #ssf15 https://t.co/J3ZtcZfTCV,2015-08-14 01:35 +0000,100,3,0.03,1,0,0,,0,1,0,0,1,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/667632255725096960,More like 100 yes of yes please https://t.co/MzSyW01E8T,2015-11-20 09:15 +0000,67,2,0.029850746,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/693208056142942209,We're hugely excited and a teensy bit scared for the new science magazine @undarkmag - and you should be too https://t.co/w2QAgcb0W0,2016-01-29 23:04 +0000,67,2,0.029850746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/669689041521127424,Hey  that's our banner next to award-winning @KindaThinky! Congratulations! (Will you share it with us?) https://t.co/twmwUcHlVs,2015-11-26 01:28 +0000,202,6,0.02970297,1,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/693974651945357313,Sydney Science Festival is back in 2016  and Expressions of Interest are LIVE! Apply now: https://t.co/MMj8D7yyTh https://t.co/nDxbPEzgms,2016-02-01 01:50 +0000,2936,87,0.029632153,15,1,8,24,6,26,0,22,0,0,0,3,0,0,6,6
https://twitter.com/SydScienceFest/status/633849676446351360,Finishing up for today after an amazing panel on women in STEM. Shout-out to @equity_UTS and @WomenSciAUST for putting it on #sydsciencefest,2015-08-19 03:55 +0000,879,26,0.029579067,4,2,6,,2,0,2,10,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/712034840946802688,Tickets go on sale today to see Cpt. Gene Cernan  last man on the moon  in Sydney in May | https://t.co/KfPP4kINiM https://t.co/9MkfTABbcw,2016-03-21 21:55 +0000,271,8,0.029520295,1,0,2,3,1,2,0,0,0,0,0,0,0,0,2,2
https://twitter.com/SydScienceFest/status/699854827531202560,Don't forget tomorrow night's astrotalk at @sydneyobs: Unicorns  Gargoyles and Black Holes | https://t.co/ekef78eeLq https://t.co/ViwDq341pq,2016-02-17 07:16 +0000,689,20,0.029027576,5,0,2,7,7,2,0,4,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/634962852315402241,".@lisaharveysmith ""I will tell you why astronomy sucks.  Astronomy is a gateway drug"" #sydsciencefest",2015-08-22 05:38 +0000,448,13,0.029017857,2,0,2,,2,0,2,5,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632112515573415936,Do we have any volunteers to be electrocuted?  @KenSilburn asks while 'The Imperial March' plays ominously in the background #ssf15,2015-08-14 08:52 +0000,71,2,0.028169014,0,0,1,,0,0,0,0,0,0,0,0,0,1,0,0
https://twitter.com/SydScienceFest/status/723411060049346560,Not sure how to work your telescope? Bring it to @sydneyobs on May 14 for a helping hand | https://t.co/Nd30iB8iMW https://t.co/VldRHorXda,2016-04-22 07:20 +0000,249,7,0.02811245,2,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632718270676602880,Ever wanted to make music from a hacked gameboy? #ssf15 @MakerFaireSYD http://t.co/qv3wIXKALp,2015-08-16 00:59 +0000,360,10,0.027777778,3,0,3,,0,1,1,1,0,0,0,0,0,1,0,0
https://twitter.com/SydScienceFest/status/635040725567062016,Tonight at the @HordernPavilion we have @neiltyson!! Opened by @lisaharveysmith  and hosted by @veritasium http://t.co/BNtRpOjY9A,2015-08-22 10:48 +0000,833,23,0.027611044,1,0,2,,2,1,0,15,0,0,0,0,0,2,0,0
https://twitter.com/SydScienceFest/status/632708805772480512,Massive turnout for day 2 of @MakerFaireSYD http://t.co/Sr1fbCMlIX,2015-08-16 00:21 +0000,835,23,0.02754491,6,0,3,,2,2,0,3,0,0,0,0,0,7,0,0
https://twitter.com/SydScienceFest/status/673645444862316544,These photos of #Pluto are the sharpest ever  and they are gor-geous! | via @Nasa https://t.co/12mgzPFtc9,2015-12-06 23:29 +0000,109,3,0.027522936,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/724008746876325888,Gene Cernan  the last man on the moon  is speaking in Sydney soon - grab your tickets now! | https://t.co/EfN6ljMKge https://t.co/ZrVELqFYcB,2016-04-23 22:55 +0000,1092,30,0.027472527,3,0,1,4,0,5,0,11,0,0,0,0,0,0,10,10
https://twitter.com/SydScienceFest/status/633936608929058816,The first hit on Google for excessive  was excessive sweating.  Nice.  #sydsciencefest #kindathinky,2015-08-19 09:40 +0000,73,2,0.02739726,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/634972022074839041,Random debate: is Schrodingers Cat dead or alive? @peter_rohde is arguing DEAD #sydsciencefest,2015-08-22 06:15 +0000,146,4,0.02739726,0,0,2,,0,0,0,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/631969087359324160,Even @TurnbullMalcolm is getting into the spirit of #natsciwk.  Good on ya  Malcolm. https://t.co/63vUet8FYP,2015-08-13 23:22 +0000,412,11,0.026699029,1,0,4,,1,1,0,4,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/673008150296051712,New phase of carbon found  makes diamonds at room temperature. Not a James Bond plot. https://t.co/Qz1ROGIRFI https://t.co/i3NzuAGUEp,2015-12-05 05:17 +0000,75,2,0.026666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/621875828528279552,#sydsciencefest program is now live and it is astronomical! Talks by @neiltyson  @Cmdr_Hadfield  @DoctorKarl &amp; more http://t.co/ivkgbXHcP8,2015-07-17 02:55 +0000,1814,48,0.02646086,15,0,6,,5,11,2,8,0,0,1,0,0,0,0,0
https://twitter.com/SydScienceFest/status/634968145153802240,Grand Final is DC (humans) and @all_isee for chemistry! #sydsciencefest,2015-08-22 05:59 +0000,76,2,0.026315789,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/634298294500487168,I never had a day at work where we tested something based on it working - the spacecraft was basically designed to fail #sydsciencefest,2015-08-20 09:37 +0000,114,3,0.026315789,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633960403697995776,90 sqm per PERSON in Aus.  So think how much you have  minus from 90  then someone else has your other sqm... #sydsciencefest #kindathinky,2015-08-19 11:15 +0000,809,21,0.025957973,1,0,1,,6,0,0,12,1,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/699130022423097344,Adorable:  Darwin's original manuscripts were used by his children for doodling | via @AMNH https://t.co/fOv80yWoy4 https://t.co/nW0ZZoUdeA,2016-02-15 07:16 +0000,232,6,0.025862069,1,0,2,3,0,2,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/634299749059813376,Here's our homemade comet! #sydsciencefest http://t.co/OKFxIao9Pj,2015-08-20 09:43 +0000,388,10,0.025773196,1,1,1,,0,6,0,0,0,0,0,0,0,1,0,0
https://twitter.com/SydScienceFest/status/632855855243751424,Then we had to load that on horseback and walk up the mountains #ssf15,2015-08-16 10:06 +0000,78,2,0.025641026,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633204774968516609,"First Q  ""How can we communicate science effectively without 'dumbing' it down?"" #askdrkarl #sydsciencefest",2015-08-17 09:12 +0000,119,3,0.025210084,0,0,0,,0,0,1,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633197128425148416,".@DoctorKarl onto the commonly spread ""fact"" that we only use 10% of our brains #ssf15 #askdrkarl",2015-08-17 08:42 +0000,238,6,0.025210084,1,0,0,,3,0,0,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633203783397322752,Gut time! Soaring through topics. #askdrkarl #sydsciencefest,2015-08-17 09:08 +0000,80,2,0.025,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/689946524558741505,New challenge for students: explain a #science idea in 30secs  get published in @ABCSplash! https://t.co/Gv3DqGHF8V https://t.co/bEJWdfzy6U,2016-01-20 23:04 +0000,1213,30,0.024732069,5,0,8,13,2,4,1,6,0,0,0,1,0,0,3,3
https://twitter.com/SydScienceFest/status/632711290901827584,Lights and sand = easy way to teach depth perception. @Intelanz #ssf15 http://t.co/a8iY9OCxDA,2015-08-16 00:31 +0000,81,2,0.024691358,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,0
https://twitter.com/SydScienceFest/status/632116891222278144,"Westinghouse refused to contribute to the electric chair  whereas Edison championed for his (KS: ""Edison was a pig of a man"") #ssf15",2015-08-14 09:09 +0000,81,2,0.024691358,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/669746674760290304,Our friends over at @CultureAtWork are smashing together Science and Art. Check it out! https://t.co/c5uYNd8sVg https://t.co/xSD49IrREx,2015-11-26 05:17 +0000,122,3,0.024590164,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/715692776533299201,Featuring all your astro-favourites: @astropixie  @AstroKatie  @quasibody  @cosmicpudding  and @wendyzuk. Friday listening delight!,2016-04-01 00:10 +0000,1184,29,0.024493243,2,0,1,3,7,0,0,18,0,0,0,1,0,0,0,0
https://twitter.com/SydScienceFest/status/631744867748573184,Ruben features every now and then on @ABCcatalyst #ssf15,2015-08-13 08:31 +0000,82,2,0.024390244,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/694781423857852416,ICYMI  Neil Degrasse Tyson's engaged in a Twitter rap feud about whether the Earth is flat | https://t.co/49eV2YQCZV https://t.co/pFEI7SOfjR,2016-02-03 07:16 +0000,246,6,0.024390244,0,0,3,3,0,2,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/631735444196081664,Here we go! http://t.co/74oOvpkeJM,2015-08-13 07:54 +0000,42,1,0.023809524,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0
https://twitter.com/SydScienceFest/status/692634004596604928,Today's fascinating video: Pamela Silver is a scientist who wants to hack the microbiome | https://t.co/NLHF7uXnpc https://t.co/M6mIxiKxn8,2016-01-28 09:03 +0000,84,2,0.023809524,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/683936688423436288,Someone call Tom Lehrer - the periodic table has been updated to complete the seventh row | https://t.co/mbdIuUzbnW https://t.co/iax5GHvOnB,2016-01-04 09:03 +0000,212,5,0.023584906,1,1,0,2,0,1,0,0,0,0,0,0,0,0,2,2
https://twitter.com/SydScienceFest/status/633559589171019777,ML: Antibiotics are antibacterial specific that don't completely kill everything. But they still aren't perfectly specific #sydsciencefest,2015-08-18 08:42 +0000,171,4,0.023391813,1,0,1,,0,0,0,1,0,0,1,0,0,0,0,0
https://twitter.com/SydScienceFest/status/700835528963444736,Don't forget @ABCSplash's Science Movie challenge  for great science explanations by kids! | https://t.co/qEPHgpaENm https://t.co/7HxLOLned1,2016-02-20 00:13 +0000,994,23,0.023138833,5,0,2,7,2,8,0,2,0,0,0,0,0,0,4,4
https://twitter.com/SydScienceFest/status/633558763304161281,ML: Microbes get a bad wrap in the media and people don't usually know the good they do as well #sydsciencefest,2015-08-18 08:39 +0000,217,5,0.023041475,2,0,1,,1,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632743042575761409,Biohacking is about doing  not reading...we don't really like theory that much #ssf15,2015-08-16 02:37 +0000,304,7,0.023026316,1,1,1,,1,0,0,2,0,0,0,0,0,1,0,0
https://twitter.com/SydScienceFest/status/634284585552056320,So what's so special about a comet? #sydsciencefest,2015-08-20 08:43 +0000,44,1,0.022727273,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/707450910994264065,Don't forget! @njenfield's talk 'The Conversation Machine'  tomorrow night at @Sydney_Uni |https://t.co/V92SoOlipQ https://t.co/wKYJfhCgob,2016-03-09 06:20 +0000,926,21,0.022678186,4,0,3,7,3,5,0,5,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/632005040765468672,First question from young girl: what do you think aliens would look like  MP: I've prepared an image actually #ssf15 http://t.co/orWBw8lunQ,2015-08-14 01:45 +0000,89,2,0.02247191,0,0,1,,0,0,0,0,0,0,0,0,0,1,0,0
https://twitter.com/SydScienceFest/status/702991997976449024,A tilt-shit photo of the Space Shuttle Endeavor  by @NASA https://t.co/92eiJDR9mx,2016-02-25 23:02 +0000,89,2,0.02247191,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/705546624307744768,The Women in Tech breakfast @kjr_au combines 3 things we love: Equality  Tech &amp; Breakfast | https://t.co/Vsm4wLYH0E https://t.co/HaTLnS0u57,2016-03-04 00:13 +0000,224,5,0.022321429,0,2,1,3,0,1,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/631763775100588032,People everywhere in the @maasmuseum Powerhouse tonight! #ssf15 http://t.co/JuJRxqSCIo,2015-08-13 09:46 +0000,1838,41,0.022306855,5,0,6,,2,2,1,3,0,0,0,0,0,22,0,0
https://twitter.com/SydScienceFest/status/633833182274543616,First 5 mins and already heard the terms optoelectronic  nanotechnology  Internet of Things &amp; building bridges (literally) #sydsciencefest,2015-08-19 02:49 +0000,90,2,0.022222222,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633566283208851458,AW: Authoritative parents are usually more successful in their parenting styles. There is discipline but usually rational  #sydsciencefest,2015-08-18 09:09 +0000,90,2,0.022222222,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633560573284757504,The more we use antibiotics  the less effective they become #sydsciencefest,2015-08-18 08:46 +0000,361,8,0.022160665,3,0,3,,0,0,0,1,0,0,1,0,0,0,0,0
https://twitter.com/SydScienceFest/status/631755301134307328,Dr Maggie Aderin-Pocock is speaking tomorrow as well  still tickets! #ssf15   http://t.co/EkxrqfRXSu,2015-08-13 09:12 +0000,136,3,0.022058824,0,0,1,,0,2,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632789707206725632,Banana Piano  anyone? @MakerFaireSYD  #ssf15 http://t.co/N0Azw2hok2,2015-08-16 05:43 +0000,408,9,0.022058824,2,0,2,,1,1,0,1,0,0,0,0,0,2,0,0
https://twitter.com/SydScienceFest/status/633552002320982016,Yet another #sydsciencefest event about to get started tonight! http://t.co/eAk3AQ8UfV,2015-08-18 08:12 +0000,91,2,0.021978022,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633149987497443328,#natsciwk made @TheNTNews :')  #lifegoals  https://t.co/wvy40HvwGX,2015-08-17 05:34 +0000,93,2,0.021505376,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/671863361051762688,The Chemistry Advent Calendar by @compoundchem is making us excited for Christmas  periodically https://t.co/1bJcFdhHAk,2015-12-02 01:28 +0000,93,2,0.021505376,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/673443522339565569,A @Sydney_Uni student discovers a star had been fooling astronomers for years https://t.co/UHFUJ2SMAz https://t.co/TyyzuBXdEb,2015-12-06 10:07 +0000,188,4,0.021276596,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/695762080138448896,Famelab is basically X-Factor for science communicators. Registrations close Feb 19! https://t.co/0DFBIJzLR3 https://t.co/iP3RhVkycy,2016-02-06 00:13 +0000,426,9,0.021126761,2,0,0,2,1,2,0,2,0,0,0,0,0,0,2,2
https://twitter.com/SydScienceFest/status/705653005157310465,Next week @UNSWScience  2016 Selby Lecture on future energy options | via @Science_Academy https://t.co/QqiciNDSD1 https://t.co/eZe2OH9bp4,2016-03-04 07:16 +0000,1468,31,0.021117166,2,0,2,4,3,9,0,14,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/632871664317890560,Don't forget that we have another week of #ssf15!  Tomorrow night we have a @DoctorKarl talk  a @Sydney_Ideas lecture AND a @GSAForum panel,2015-08-16 11:08 +0000,237,5,0.021097046,1,0,1,,0,0,0,3,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/695506158560403456,Biographies of famous scientists rewritten as if they were about women | via @IFLScience https://t.co/64LG8l1M0F https://t.co/h6XdTw9PmR,2016-02-05 07:16 +0000,622,13,0.020900322,3,0,2,5,1,2,0,2,0,0,0,0,0,0,3,3
https://twitter.com/SydScienceFest/status/633204126164258817,DK: When you look in the mirror  only 10% of the cells you see carry your DNA.  90% are invaders #askdrkarl #sydsciencefest,2015-08-17 09:10 +0000,335,7,0.020895522,3,0,1,,1,0,0,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632860211376553985,SW: Unfortunately  people hunt mountain lions because they aren't  endangered. #ssf15,2015-08-16 10:23 +0000,96,2,0.020833333,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/665317752215769088,WHAAAAAT! | A classic formula for pi has been discovered hidden in hydrogen atoms - via @ScienceAlert https://t.co/TIYZLWKEoc,2015-11-13 23:58 +0000,96,2,0.020833333,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/704459397737504768,ABC's Robyn Williams celebrates the 40 years of The Science Show next week with a free event https://t.co/hFRViFN4zU https://t.co/HYv8lZZvle,2016-03-01 00:13 +0000,2759,57,0.020659659,14,0,8,22,9,21,0,5,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633823364713312256,.@equity_UTS is starting up their women in STEM panel soon with some pre-chat food and banter #sydsciencefest http://t.co/27w0wD3Dsy,2015-08-19 02:10 +0000,97,2,0.020618557,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632840005870743552,Or with a bit of South African themed virtual reality.... #ssf15 http://t.co/uQWguzlKaW,2015-08-16 09:03 +0000,97,2,0.020618557,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/697716572924678144,There's an announcement from #LIGO tonight about... something. Anyone want to place bets on it being the discovery of gravitational waves?,2016-02-11 09:39 +0000,294,6,0.020408163,0,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/707686203789852674,Fancy a night of surprises  competition and science? Don't miss FameLab's NSW Semi-Final! https://t.co/EBWh3mXNRV https://t.co/ze9UbLCNQB,2016-03-09 21:55 +0000,344,7,0.020348837,2,0,1,3,1,2,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/633244453260496896,Don't forget to check out our FB page for more event updates https://t.co/JlhgBYrqJp (Really  we're just 46 likes off 2k  and you know),2015-08-17 11:50 +0000,99,2,0.02020202,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/698298875422121989,Don't miss @UNSWScience's 2016 Selby Lecture by Federico Rosei  on the future of energy! | https://t.co/QqiciNDSD1 https://t.co/HiCNDMVs07,2016-02-13 00:13 +0000,199,4,0.020100503,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/666762058377990147,Tomorrow night  don't miss @INDIGILAB's panel on collaboration between scientists and Aboriginal communities! | https://t.co/cqUMEdSiYG,2015-11-17 23:37 +0000,200,4,0.02,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633832100924256256,Cool to see a range of women from so many different areas of STEM; Psych  civil engineering  software &amp; physical materials. #sydsciencefest,2015-08-19 02:45 +0000,201,4,0.019900498,1,0,1,,0,0,0,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/674348240213536769,File this one under E for EEEWWW: roaches communicate via bacteria in their poop | via @aaas https://t.co/MZk2A8G1Cr https://t.co/A8ANBNKhKB,2015-12-08 22:02 +0000,151,3,0.01986755,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/633946908440981504,Great life tip #sydsciencefest #kindathinky https://t.co/V4OiZc0JLg,2015-08-19 10:21 +0000,101,2,0.01980198,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/684299096102977537,Meet the Ninja Lanternshark  the coolest-named aquatic animal going | https://t.co/ppVDVhS1gf https://t.co/fgzmNivqZq,2016-01-05 09:03 +0000,101,2,0.01980198,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/724371105197133824,Don't miss @AAOastro's Story of Light  with @astroduff  @El_Lobo_Rayado  &amp; @cosmicpudding! https://t.co/n0XfBABsY3 https://t.co/kMtqghv9Dd,2016-04-24 22:55 +0000,3402,67,0.019694297,11,0,14,25,5,13,0,9,0,0,0,0,0,0,15,15
https://twitter.com/SydScienceFest/status/633835143371735040,MG: Did any of you miss out on getting a role model because of a lack of representation? #sydsciencefest,2015-08-19 02:57 +0000,51,1,0.019607843,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632098485605548032,Doors are opening for Dr Ken Silburn tonight at @maasmuseum #ssf15,2015-08-14 07:56 +0000,51,1,0.019607843,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633078862096691200,Do as @cityofsydney says!  Get all up in the science! https://t.co/sOZSs7xFEE,2015-08-17 00:52 +0000,153,3,0.019607843,0,0,2,,1,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632685321746931712,Take 2 of @MakerFaireSYD today! #ssf15,2015-08-15 22:48 +0000,513,10,0.019493177,3,0,0,,3,0,0,4,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633558452862758912,First  a bit of background on microbes and how unbelievably and ridiculously small they are. Focusing on bacteria tonight #sydsciencefest,2015-08-18 08:38 +0000,154,3,0.019480519,1,0,1,,0,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/688134585536786432,Here's a great summary of Hawking's latest paper on Black Holes and hair | via @sciencealert https://t.co/mAg2fIYo6D https://t.co/XXDmmoNadi,2016-01-15 23:04 +0000,206,4,0.019417476,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1
https://twitter.com/SydScienceFest/status/633559074890608640,There are ten times more bacterial cells in your gut than cells of your own origin #sydsciencefest,2015-08-18 08:40 +0000,155,3,0.019354839,1,0,1,,0,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/631970064367939584,If you were amazed by Dr Maggie Aderin-Pocock chatting at @maasmuseum last night  she is speaking again today! #ssf15 http://t.co/EkxrqfRXSu,2015-08-13 23:26 +0000,104,2,0.019230769,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633096773217587200,"Ever scrolled down those 'title' choices on forms and thought ""Who chooses 'Commander'?"".  Well  @Cmdr_Hadfield DOES! http://t.co/rqsCvVL8L1",2015-08-17 02:03 +0000,312,6,0.019230769,2,0,0,,2,1,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/670051428732420096,Monday night! @AusMus are premiering How To Save The World - a  new doco on climate change.  https://t.co/8IO2S2eW2n https://t.co/cYEDjXWEH1,2015-11-27 01:28 +0000,104,2,0.019230769,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/664280984418816000,.@smeighfickelson If you're willing to wait until next year  we'll have lots of Science Events for you then!,2015-11-11 03:18 +0000,104,2,0.019230769,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/634967999917658112,.@AWaardenberg's argument against population control is basically lets just go see what other planets we can screw up #sydsciencefest,2015-08-22 05:59 +0000,105,2,0.019047619,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/633937702698684416,"1 in 5 ppl drink too much ""Look to your left  then your right.  Then three more people.  You drink too much""  #sydsciencefest #kindathinky",2015-08-19 09:45 +0000,105,2,0.019047619,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/673641575226937347,Her Code Got Humans on the Moon - the genius of Margaret Hamilton | via @Wired https://t.co/TG5NGll0XK https://t.co/qPWqHrzViR,2015-12-06 23:14 +0000,106,2,0.018867925,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/630944156878114816,Don't forget to check out our Mates @Aus_ScienceWeek for other #natsciwk events all over Australia!,2015-08-11 03:29 +0000,321,6,0.018691589,2,0,1,,2,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/632107539610505216,And we're getting started  with a packed house for @KenSilburn! #ssf15 http://t.co/DehqcQ2VTj,2015-08-14 08:32 +0000,54,1,0.018518519,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/666388480709144576,Science can explain many things but not this clube made out of gears it is clearly magic and unexpainable https://t.co/0uEaEOKflc,2015-11-16 22:52 +0000,163,3,0.018404908,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/709987588975755264,Scientist Gang Tattoos | by @tomgauld https://t.co/Jg2hxR6osy,2016-03-16 06:20 +0000,272,5,0.018382353,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0
https://twitter.com/SydScienceFest/status/704565841472462848,Don't get relativity  even relatively? This course @sydneyobs gives you the full picture | https://t.co/5L1WhANZ4Q https://t.co/Z0s2tfZixW,2016-03-01 07:16 +0000,824,15,0.018203883,2,0,3,5,2,4,0,2,0,0,0,0,0,0,2,2
